date,temp,salt,rjy,yls_con
2023/6/29 21:00,6.04144661,31.85050172,4.866145241,1.454
2023/6/29 22:00,6.041647642,31.8505017,4.811890837,1.515
2023/6/29 23:00,6.041682756,31.85050168,4.864110513,1.454
2023/6/30 0:00,6.042012827,31.85050165,4.900890419,1.333
2023/6/30 1:00,6.041093146,31.85050163,4.893059128,1.394
2023/6/30 2:00,6.03589072,31.8505016,4.903685868,1.333
2023/6/30 3:00,6.035330128,31.85050158,4.884293594,1.333
2023/6/30 4:00,6.034783318,31.85050156,4.861423196,1.454
2023/6/30 5:00,6.03503491,31.85050153,4.823773467,1.333
2023/6/30 6:00,6.035180392,31.85050151,4.783098511,1.333
2023/6/30 7:00,6.038829757,31.85050148,4.798515092,1.273
2023/6/30 8:00,6.040050798,31.85050146,4.778028311,1.394
2023/6/30 9:00,6.03991945,31.85050143,4.787622705,1.394
2023/6/30 10:00,6.039461079,31.85050141,4.752603612,1.454
2023/6/30 11:00,6.040819133,31.85050138,4.642752624,1.394
2023/6/30 12:00,6.042512552,31.85050136,4.631779568,1.454
2023/6/30 13:00,6.035967969,31.85050133,4.664021488,1.454
2023/6/30 14:00,6.035470736,31.85050131,4.720253849,1.454
2023/6/30 15:00,6.040008285,31.85050128,4.712772352,1.394
2023/6/30 16:00,6.044078652,31.85050125,4.700999401,1.212
2023/6/30 17:00,6.054391517,31.85050123,4.644089539,1.515
2023/6/30 18:00,6.058332107,31.8505012,4.624554171,1.454
2023/6/30 19:00,6.056644729,31.85050118,4.604078649,1.576
2023/6/30 20:00,6.045192391,31.85050115,4.646002915,1.454
2023/6/30 21:00,6.044264223,31.85050113,4.660380947,1.515
2023/6/30 22:00,6.043647993,31.8505011,4.612489222,1.394
2023/6/30 23:00,6.044002965,31.85050108,4.575063515,1.515
2023/7/1 0:00,6.045363924,31.85050105,4.561635274,1.576
2023/7/1 1:00,6.044775932,31.85050102,4.592022743,1.515
2023/7/1 2:00,6.030381661,31.850501,4.604632454,1.757
2023/7/1 3:00,6.030196131,31.85050097,4.662301258,1.576
2023/7/1 4:00,6.029536004,31.85050095,4.644960321,1.515
2023/7/1 5:00,6.028701913,31.85050092,4.669088936,1.636
2023/7/1 6:00,6.028744046,31.8505009,4.611339672,1.515
2023/7/1 7:00,6.014846674,31.85050087,4.562345608,1.939
2023/7/1 8:00,6.011232625,31.85050084,4.547475697,1.939
2023/7/1 9:00,6.011385823,31.85050082,4.532172375,1.818
2023/7/1 10:00,6.010787798,31.85050079,4.553241139,1.879
2023/7/1 11:00,6.013958586,31.85050077,4.614651701,1.757
2023/7/1 12:00,6.019151073,31.85050074,4.61189034,1.757
2023/7/1 13:00,6.020590049,31.85050072,4.615351115,1.939
2023/7/1 14:00,6.020130876,31.85050069,4.662828047,1.879
2023/7/1 15:00,6.031939898,31.85050067,4.691121741,1.939
2023/7/1 16:00,6.040534038,31.85050064,4.729469616,2.06
2023/7/1 17:00,6.051116434,31.85050062,4.693925666,2.06
2023/7/1 18:00,6.054302254,31.85050059,4.72225309,1.939
2023/7/1 19:00,6.054406839,31.85050057,4.734143196,1.879
2023/7/1 20:00,6.055243406,31.85050054,4.691140645,2
2023/7/1 21:00,6.054738686,31.85050052,4.658869019,2.121
2023/7/1 22:00,6.055475951,31.8505005,4.581109828,1.879
2023/7/1 23:00,6.055261463,31.85050047,4.563869821,1.879
2023/7/2 0:00,6.056269738,31.85050045,4.540292932,2
2023/7/2 1:00,6.057445054,31.85050042,4.555660998,1.939
2023/7/2 2:00,6.059796907,31.8505004,4.503756396,1.879
2023/7/2 3:00,6.06017671,31.85050037,4.499567339,1.757
2023/7/2 4:00,6.058508825,31.85050035,4.483147979,1.818
2023/7/2 5:00,6.057491114,31.85050033,4.49762871,1.454
2023/7/2 6:00,6.057718178,31.8505003,4.421678133,1.394
2023/7/2 7:00,6.05913308,31.85050028,4.394253923,1.757
2023/7/2 8:00,6.059560594,31.85050026,4.362057682,1.273
2023/7/2 9:00,6.059195859,31.85050023,4.323015395,1.333
2023/7/2 10:00,6.05877401,31.85050021,4.305538816,1.394
2023/7/2 11:00,6.057767676,31.85050019,4.378608524,1.333
2023/7/2 12:00,6.057516932,31.85050016,4.404188674,1.394
2023/7/2 13:00,6.061937012,31.85050014,4.444649955,1.394
2023/7/2 14:00,6.061709471,31.85050012,4.525785654,1.394
2023/7/2 15:00,6.053210287,31.85050009,4.546235151,1.454
2023/7/2 16:00,6.049141111,31.85050007,4.551187292,1.757
2023/7/2 17:00,6.053198115,31.85050005,4.516481611,1.576
2023/7/2 18:00,6.057400926,31.85050003,4.496101945,1.576
2023/7/2 19:00,6.056215164,31.8505,4.457164232,1.454
2023/7/2 20:00,6.059449716,31.85049998,4.39655768,1.454
2023/7/2 21:00,6.059085482,31.85049996,4.336920412,1.697
2023/7/2 22:00,6.055961063,31.85049994,4.229299408,1.394
2023/7/2 23:00,6.05539354,31.85049992,4.217646093,1.212
2023/7/3 0:00,6.055516789,31.85049989,4.217963042,1.273
2023/7/3 1:00,6.055787441,31.85049987,4.228100478,1.212
2023/7/3 2:00,6.056010301,31.85049985,4.219122236,1.151
2023/7/3 3:00,6.055870552,31.85049983,4.224768628,1.212
2023/7/3 4:00,6.055017607,31.85049981,4.216281919,1.333
2023/7/3 5:00,6.053218519,31.85049979,4.235216952,1.333
2023/7/3 6:00,6.053006858,31.85049977,4.196971772,1.273
2023/7/3 7:00,6.099978472,31.85049975,4.173947738,1.333
2023/7/3 8:00,6.110704079,31.85049972,4.128289803,1.212
2023/7/3 9:00,6.109281621,31.8504997,4.091773646,1.394
2023/7/3 10:00,6.108720126,31.85049968,4.072137232,1.454
2023/7/3 11:00,6.106761574,31.85049966,4.10055851,1.273
2023/7/3 12:00,6.104066208,31.85049964,4.126254267,1.333
2023/7/3 13:00,6.107583924,31.85049962,4.175091814,1.333
2023/7/3 14:00,6.107449816,31.8504996,4.264807593,1.212
2023/7/3 15:00,6.102683684,31.85049958,4.28513231,1.333
2023/7/3 16:00,6.10166512,31.85049956,4.298661229,1.394
2023/7/3 17:00,6.101759863,31.85049954,4.296610852,1.333
2023/7/3 18:00,6.105163922,31.85049952,4.264905549,1.273
2023/7/3 19:00,6.105201225,31.85049951,4.233170057,1.333
2023/7/3 20:00,6.119886482,31.85049949,4.139579887,1.333
2023/7/3 21:00,6.121430352,31.85049947,4.038207076,1.333
2023/7/3 22:00,6.120623628,31.85049945,3.917202111,1.151
2023/7/3 23:00,6.119562492,31.85049943,3.914846829,1.091
2023/7/4 0:00,6.117422603,31.85049941,3.89529701,1.091
2023/7/4 1:00,6.11824937,31.85049939,4.006636055,1.212
2023/7/4 2:00,6.128111352,31.85049938,4.290243203,1.151
2023/7/4 3:00,6.128334153,31.85049936,4.411257151,1.212
2023/7/4 4:00,6.130116418,31.85049934,4.477354528,1.273
2023/7/4 5:00,6.128647604,31.85049932,4.511679016,1.273
2023/7/4 6:00,6.126543288,31.8504993,4.47949095,1.273
2023/7/4 7:00,6.085750455,31.85049929,4.480473701,1.394
2023/7/4 8:00,6.073111768,31.85049927,4.467970726,1.515
2023/7/4 9:00,6.072590209,31.85049925,4.418699965,1.454
2023/7/4 10:00,6.072507757,31.85049924,4.431482191,1.515
2023/7/4 11:00,6.06948664,31.85049922,4.344033755,1.515
2023/7/4 12:00,6.067111832,31.8504992,4.127769619,1.515
2023/7/4 13:00,6.073407877,31.85049919,4.129242337,1.454
2023/7/4 14:00,6.074274298,31.85049917,4.247993733,1.394
2023/7/4 15:00,6.073666872,31.85049915,4.159410591,1.515
2023/7/4 16:00,6.072686994,31.85049914,4.077942343,1.515
2023/7/4 17:00,6.061142236,31.85049912,4.208956746,1.515
2023/7/4 18:00,6.062758849,31.85049911,4.208934804,1.515
2023/7/4 19:00,6.061154503,31.85049909,4.231773336,1.515
2023/7/4 20:00,6.068336075,31.85049908,4.16795693,1.636
2023/7/4 21:00,6.068840722,31.85049906,4.292875235,1.515
2023/7/4 22:00,6.066949885,31.85049905,4.769213569,1.576
2023/7/4 23:00,6.066310696,31.85049903,4.845687735,1.515
2023/7/5 0:00,6.064398078,31.85049902,4.839046064,1.576
2023/7/5 1:00,6.063374091,31.850499,4.818827507,1.757
2023/7/5 2:00,6.058293379,31.85049899,4.826489888,1.697
2023/7/5 3:00,6.05807144,31.85049897,4.772753552,1.757
2023/7/5 4:00,6.059039743,31.85049896,4.851216713,1.697
2023/7/5 5:00,6.059098693,31.85049895,4.951952475,1.697
2023/7/5 6:00,6.057791724,31.85049893,4.960052209,1.636
2023/7/5 7:00,6.053070517,31.85049892,4.952464709,1.757
2023/7/5 8:00,6.050351963,31.85049891,4.944464529,1.697
2023/7/5 9:00,6.049887777,31.85049889,4.917889693,1.757
2023/7/5 10:00,6.05064408,31.85049888,4.924261421,1.636
2023/7/5 11:00,6.048005101,31.85049887,4.989477238,1.697
2023/7/5 12:00,6.043453059,31.85049886,5.014334935,1.576
2023/7/5 13:00,6.047037777,31.85049884,4.766798185,1.697
2023/7/5 14:00,6.047409921,31.85049883,4.438389853,1.697
2023/7/5 15:00,6.040916843,31.85049882,4.422298917,1.697
2023/7/5 16:00,6.036916374,31.85049881,4.467090087,1.818
2023/7/5 17:00,6.030448151,31.8504988,4.469432608,1.879
2023/7/5 18:00,6.030362234,31.85049878,4.452247028,1.879
2023/7/5 19:00,6.031392413,31.85049877,4.44890117,2.242
2023/7/5 20:00,6.035901,31.85049876,4.369055295,1.879
2023/7/5 21:00,6.036397901,31.85049875,4.330980718,1.879
2023/7/5 22:00,6.038517007,31.85049874,4.208815751,1.879
2023/7/5 23:00,6.038529876,31.85049873,4.239746877,1.818
2023/7/6 0:00,6.037055852,31.85049872,4.241238407,1.697
2023/7/6 1:00,6.036900899,31.85049871,4.182940221,1.697
2023/7/6 2:00,6.03841102,31.8504987,4.185681312,1.879
2023/7/6 3:00,6.038610813,31.85049869,4.146380611,1.636
2023/7/6 4:00,6.040005304,31.85049868,4.240857937,1.515
2023/7/6 5:00,6.040631797,31.85049867,4.385721101,1.515
2023/7/6 6:00,6.040115342,31.85049866,4.452570091,1.515
2023/7/6 7:00,6.044285263,31.85049865,4.496156611,1.697
2023/7/6 8:00,6.045633263,31.85049864,4.511188155,1.576
2023/7/6 9:00,6.046883727,31.85049863,4.527885464,1.515
2023/7/6 10:00,6.048163396,31.85049862,4.599004589,1.636
2023/7/6 11:00,6.047517448,31.85049861,4.630020621,1.636
2023/7/6 12:00,6.045422478,31.85049861,4.663475057,1.515
2023/7/6 13:00,6.049428996,31.8504986,4.731136312,1.576
2023/7/6 14:00,6.050111478,31.85049859,4.830795151,1.576
2023/7/6 15:00,6.037141552,31.85049858,4.816370033,1.636
2023/7/6 16:00,6.02737827,31.85049857,4.829083432,1.636
2023/7/6 17:00,6.018100327,31.85049856,4.813030301,1.697
2023/7/6 18:00,6.012916638,31.85049856,4.81212769,1.697
2023/7/6 19:00,6.014966884,31.85049855,4.793978661,1.757
2023/7/6 20:00,6.021682921,31.85049854,4.733763182,2
2023/7/6 21:00,6.022506867,31.85049853,4.660705575,1.939
2023/7/6 22:00,6.022905379,31.85049852,4.56867877,2
2023/7/6 23:00,6.023020169,31.85049852,4.58864847,2.121
2023/7/7 0:00,6.022782522,31.85049851,4.564193569,2
2023/7/7 1:00,6.023112596,31.8504985,4.517431015,1.939
2023/7/7 2:00,6.030357868,31.8504985,4.529906924,1.879
2023/7/7 3:00,6.030455587,31.85049849,4.512422351,1.818
2023/7/7 4:00,6.032255041,31.85049848,4.574974042,1.757
2023/7/7 5:00,6.03426184,31.85049847,4.601525231,1.818
2023/7/7 6:00,6.03422441,31.85049847,4.637863354,1.515
2023/7/7 7:00,6.042196991,31.85049846,4.671086956,1.636
2023/7/7 8:00,6.044647684,31.85049846,4.671074586,1.636
2023/7/7 9:00,6.044942582,31.85049845,4.650270165,2.424
2023/7/7 10:00,6.045744624,31.85049844,4.596580253,1.697
2023/7/7 11:00,6.044510912,31.85049844,4.503743916,1.757
2023/7/7 12:00,6.041873711,31.85049843,4.48979089,1.576
2023/7/7 13:00,6.042881296,31.85049842,4.514150673,1.394
2023/7/7 14:00,6.04309908,31.85049842,4.567757472,1.454
2023/7/7 15:00,6.045724185,31.85049841,4.516634219,1.394
2023/7/7 16:00,6.046318227,31.85049841,4.509388916,1.454
2023/7/7 17:00,6.040927969,31.8504984,4.506690881,1.515
2023/7/7 18:00,6.038110824,31.8504984,4.47357191,1.576
2023/7/7 19:00,6.03833332,31.85049839,4.461019389,1.515
2023/7/7 20:00,6.037986172,31.85049838,4.46823535,1.576
2023/7/7 21:00,6.038488797,31.85049838,4.466973091,1.454
2023/7/7 22:00,6.038922175,31.85049837,4.382652731,1.454
2023/7/7 23:00,6.039978445,31.85049837,4.325340783,1.515
2023/7/8 0:00,6.039871441,31.85049836,4.29816381,1.394
2023/7/8 1:00,6.039078353,31.85049836,4.28488643,1.454
2023/7/8 2:00,6.028786865,31.85049835,4.290269157,1.515
2023/7/8 3:00,6.029101875,31.85049835,4.351309375,1.333
2023/7/8 4:00,6.030128391,31.85049834,4.413452447,1.454
2023/7/8 5:00,6.031617595,31.85049834,4.490667437,1.333
2023/7/8 6:00,6.03157528,31.85049834,4.497370056,1.515
2023/7/8 7:00,6.018552452,31.85049833,4.468143872,1.333
2023/7/8 8:00,6.015512361,31.85049833,4.502409278,1.394
2023/7/8 9:00,6.016403101,31.85049832,4.46780552,1.454
2023/7/8 10:00,6.017099998,31.85049832,4.470128481,1.515
2023/7/8 11:00,6.017723711,31.85049831,4.496107306,1.515
2023/7/8 12:00,6.016241951,31.85049831,4.500200183,1.576
2023/7/8 13:00,6.011254,31.8504983,4.479872713,1.576
2023/7/8 14:00,6.011271449,31.8504983,4.497504043,1.454
2023/7/8 15:00,6.040058044,31.8504983,4.49102704,1.515
2023/7/8 16:00,6.05846707,31.85049829,4.532618561,1.454
2023/7/8 17:00,6.055226839,31.85049829,4.531855083,1.636
2023/7/8 18:00,6.052692677,31.85049828,4.559787731,1.576
2023/7/8 19:00,6.054552493,31.85049828,4.578536698,1.576
2023/7/8 20:00,6.04299018,31.85049828,4.600898281,1.576
2023/7/8 21:00,6.042405146,31.85049827,4.613002399,1.636
2023/7/8 22:00,6.045288906,31.85049827,4.510914574,1.576
2023/7/8 23:00,6.046748813,31.85049826,4.463493602,1.515
2023/7/9 0:00,6.048761934,31.85049826,4.433941274,1.576
2023/7/9 1:00,6.049752156,31.85049826,4.402414467,1.515
2023/7/9 2:00,6.054307759,31.85049825,4.297213412,1.576
2023/7/9 3:00,6.055611849,31.85049825,4.239830386,1.515
2023/7/9 4:00,6.055097616,31.85049825,4.267808709,1.636
2023/7/9 5:00,6.055531792,31.85049824,4.30037034,1.454
2023/7/9 6:00,6.056236804,31.85049824,4.287359286,1.515
2023/7/9 7:00,6.057457808,31.85049824,4.285069072,1.394
2023/7/9 8:00,6.058853943,31.85049824,4.297398065,1.273
2023/7/9 9:00,6.05971155,31.85049823,4.225473401,1.333
2023/7/9 10:00,6.059917124,31.85049823,4.186879173,1.394
2023/7/9 11:00,6.063611383,31.85049823,4.232472552,1.515
2023/7/9 12:00,6.067685382,31.85049822,4.285771305,1.454
2023/7/9 13:00,6.064173839,31.85049822,4.311268518,1.757
2023/7/9 14:00,6.064286307,31.85049822,4.344129321,1.757
2023/7/9 15:00,6.047971796,31.85049822,4.334438099,1.576
2023/7/9 16:00,6.038699836,31.85049821,4.31031272,1.636
2023/7/9 17:00,6.052782452,31.85049821,4.226875985,1.515
2023/7/9 18:00,6.055836433,31.85049821,4.218378178,1.576
2023/7/9 19:00,6.055281422,31.85049821,4.175507941,1.818
2023/7/9 20:00,6.044048464,31.85049821,4.209037451,1.636
2023/7/9 21:00,6.042823213,31.8504982,4.204857399,1.757
2023/7/9 22:00,6.040969655,31.8504982,4.070997468,1.818
2023/7/9 23:00,6.04106513,31.8504982,4.04018943,1.879
2023/7/10 0:00,6.042901443,31.8504982,4.051023484,1.939
2023/7/10 1:00,6.042675212,31.8504982,4.025027656,1.818
2023/7/10 2:00,6.038350534,31.8504982,3.957277051,1.939
2023/7/10 3:00,6.038225525,31.85049819,3.911316101,1.939
2023/7/10 4:00,6.036409057,31.85049819,3.91247505,1.818
2023/7/10 5:00,6.036345338,31.85049819,3.927093542,2
2023/7/10 6:00,6.036312223,31.85049819,3.949230648,1.576
2023/7/10 7:00,6.081189131,31.85049819,3.927377732,1.576
2023/7/10 8:00,6.093767164,31.85049819,3.933321358,1.636
2023/7/10 9:00,6.092927018,31.85049819,3.884018758,1.879
2023/7/10 10:00,6.09217843,31.85049819,3.818684433,1.818
2023/7/10 11:00,6.094026607,31.85049819,3.832975395,2
2023/7/10 12:00,6.096138694,31.85049819,3.882732113,1.939
2023/7/10 13:00,6.092318513,31.85049819,3.932440865,1.879
2023/7/10 14:00,6.091324546,31.85049819,3.981019425,1.818
2023/7/10 15:00,6.088596855,31.85049819,3.996920759,1.818
2023/7/10 16:00,6.087713624,31.85049819,3.981957822,1.818
2023/7/10 17:00,6.098125578,31.85049819,3.943165229,1.818
2023/7/10 18:00,6.099000698,31.85049819,3.95023501,1.757
2023/7/10 19:00,6.099212597,31.85049819,3.934826711,1.879
2023/7/10 20:00,6.114358646,31.85049819,3.940852614,1.879
2023/7/10 21:00,6.116070889,31.85049819,3.908057207,2
2023/7/10 22:00,6.116055812,31.85049819,3.7906599,1.818
2023/7/10 23:00,6.115523841,31.85049819,3.7684802,1.636
2023/7/11 0:00,6.115687594,31.85049819,3.735312604,1.576
2023/7/11 1:00,6.117581532,31.85049819,3.874445015,1.636
2023/7/11 2:00,6.127719986,31.85049819,4.166274844,1.697
2023/7/11 3:00,6.128046678,31.85049819,4.264783252,1.697
2023/7/11 4:00,6.128153963,31.85049819,4.310576247,1.818
2023/7/11 5:00,6.12698877,31.85049819,4.312006746,1.879
2023/7/11 6:00,6.127224199,31.85049819,4.329945789,1.879
2023/7/11 7:00,6.086052187,31.8504982,4.34237532,1.939
2023/7/11 8:00,6.075463817,31.8504982,4.343863428,2.06
2023/7/11 9:00,6.075476955,31.8504982,4.30890684,2.121
2023/7/11 10:00,6.074629552,31.8504982,4.306628414,2.182
2023/7/11 11:00,6.073467079,31.8504982,4.14370475,2
2023/7/11 12:00,6.076356518,31.8504982,3.889550412,2.121
2023/7/11 13:00,6.078593293,31.85049821,3.883490678,2.242
2023/7/11 14:00,6.079592828,31.85049821,3.950430794,2.363
2023/7/11 15:00,6.080994498,31.85049821,3.862992756,2.182
2023/7/11 16:00,6.079917126,31.85049821,3.731211412,2.121
2023/7/11 17:00,6.064912124,31.85049822,3.897647189,2.182
2023/7/11 18:00,6.062565694,31.85049822,3.962058921,2.06
2023/7/11 19:00,6.06099566,31.85049822,3.989580498,2.121
2023/7/11 20:00,6.058752838,31.85049822,4.020181674,2.182
2023/7/11 21:00,6.058213266,31.85049823,4.199985904,2.182
2023/7/11 22:00,6.05653598,31.85049823,4.683240957,2
2023/7/11 23:00,6.056431213,31.85049823,4.723074706,2.182
2023/7/12 0:00,6.056123983,31.85049824,4.691655923,2
2023/7/12 1:00,6.055437242,31.85049824,4.685240497,2.121
2023/7/12 2:00,6.04841891,31.85049825,4.659239819,2.121
2023/7/12 3:00,6.047678331,31.85049825,4.549303913,2.06
2023/7/12 4:00,6.047017519,31.85049825,4.594988173,2.06
2023/7/12 5:00,6.047067231,31.85049826,4.645419933,2.121
2023/7/12 6:00,6.048058142,31.85049826,4.684784888,2.121
2023/7/12 7:00,6.042348198,31.85049827,4.681171668,1.879
2023/7/12 8:00,6.040706235,31.85049827,4.681281869,1.818
2023/7/12 9:00,6.040090861,31.85049828,4.663588025,2
2023/7/12 10:00,6.039910581,31.85049828,4.657994009,1.818
2023/7/12 11:00,6.038894102,31.85049829,4.674764504,1.697
2023/7/12 12:00,6.037157604,31.85049829,4.699108422,1.818
2023/7/12 13:00,6.036224174,31.8504983,4.452258386,1.697
2023/7/12 14:00,6.035939462,31.8504983,4.093906558,1.697
2023/7/12 15:00,6.039249149,31.85049831,4.109867001,1.576
2023/7/12 16:00,6.040831078,31.85049831,4.132214517,1.697
2023/7/12 17:00,6.042409004,31.85049832,4.116884921,1.515
2023/7/12 18:00,6.043724104,31.85049832,4.166096775,1.394
2023/7/12 19:00,6.043560317,31.85049833,4.206138038,1.454
2023/7/12 20:00,6.038648981,31.85049834,4.210129782,1.515
2023/7/12 21:00,6.038220462,31.85049834,4.196186283,1.515
2023/7/12 22:00,6.039607585,31.85049835,4.027457096,1.454
2023/7/12 23:00,6.039934021,31.85049836,4.030795162,1.576
2023/7/13 0:00,6.03981599,31.85049836,4.031652154,1.576
2023/7/13 1:00,6.039728554,31.85049837,3.992903842,1.636
2023/7/13 2:00,6.038735395,31.85049838,3.984954821,1.576
2023/7/13 3:00,6.038536934,31.85049838,3.883839847,1.697
2023/7/13 4:00,6.038234077,31.85049839,3.934000058,1.576
2023/7/13 5:00,6.037506922,31.8504984,4.007707072,1.636
2023/7/13 6:00,6.038198645,31.8504984,4.056300521,1.576
2023/7/13 7:00,6.042266049,31.85049841,4.083387031,1.697
2023/7/13 8:00,6.043212078,31.85049842,4.082350872,1.697
2023/7/13 9:00,6.04376878,31.85049843,4.098508187,1.697
2023/7/13 10:00,6.04375464,31.85049843,4.140928395,1.576
2023/7/13 11:00,6.044775463,31.85049844,4.136479468,1.333
2023/7/13 12:00,6.045464671,31.85049845,4.165682326,1.515
2023/7/13 13:00,6.044785171,31.85049846,4.258842149,1.515
2023/7/13 14:00,6.044470221,31.85049846,4.390863118,1.515
2023/7/13 15:00,6.0313934,31.85049847,4.421283189,1.515
2023/7/13 16:00,6.021564107,31.85049848,4.415115555,1.394
2023/7/13 17:00,6.021323465,31.85049849,4.361083373,1.454
2023/7/13 18:00,6.018453145,31.8504985,4.433175374,1.454
2023/7/13 19:00,6.018857522,31.85049851,4.454690121,1.454
2023/7/13 20:00,6.016717182,31.85049851,4.436310789,1.515
2023/7/13 21:00,6.016066954,31.85049852,4.355499205,1.394
2023/7/13 22:00,6.015689114,31.85049853,4.176810262,1.333
2023/7/13 23:00,6.014913004,31.85049854,4.149947083,1.515
2023/7/14 0:00,6.014974991,31.85049855,4.114139611,1.515
2023/7/14 1:00,6.014736551,31.85049856,4.100403364,1.576
2023/7/14 2:00,6.021645328,31.85049857,4.111650537,1.697
2023/7/14 3:00,6.020809838,31.85049858,4.023846783,1.636
2023/7/14 4:00,6.020788164,31.85049858,4.039562272,1.636
2023/7/14 5:00,6.021274232,31.85049859,4.022864064,1.515
2023/7/14 6:00,6.021025374,31.8504986,4.068116887,1.454
2023/7/14 7:00,6.035755385,31.85049861,4.090829834,1.636
2023/7/14 8:00,6.039818498,31.85049862,4.065823229,1.636
2023/7/14 9:00,6.03906519,31.85049863,4.062287266,1.636
2023/7/14 10:00,6.03858208,31.85049864,3.999338086,1.576
2023/7/14 11:00,6.038250587,31.85049865,3.924428459,1.697
2023/7/14 12:00,6.03872975,31.85049866,3.895337324,1.515
2023/7/14 13:00,6.040954789,31.85049867,3.980120382,1.515
2023/7/14 14:00,6.039928328,31.85049868,4.129229474,1.454
2023/7/14 15:00,6.042566183,31.85049869,4.13947278,1.454
2023/7/14 16:00,6.042936787,31.8504987,4.119970754,1.576
2023/7/14 17:00,6.046459597,31.85049871,4.1084352,1.515
2023/7/14 18:00,6.047294374,31.85049872,4.103120565,1.515
2023/7/14 19:00,6.046261568,31.85049873,4.159682231,1.515
2023/7/14 20:00,6.046696968,31.85049874,4.182917382,1.454
2023/7/14 21:00,6.046891624,31.85049875,4.164056715,1.454
2023/7/14 22:00,6.04620795,31.85049876,4.087048646,1.576
2023/7/14 23:00,6.045928828,31.85049877,4.009684005,1.636
2023/7/15 0:00,6.044902596,31.85049878,3.967740874,1.697
2023/7/15 1:00,6.043531255,31.85049878,3.97065883,1.576
2023/7/15 2:00,6.033995979,31.85049879,3.976457204,1.576
2023/7/15 3:00,6.033755634,31.8504988,3.994825623,1.636
2023/7/15 4:00,6.033572379,31.85049881,4.000152718,1.636
2023/7/15 5:00,6.033511552,31.85049882,4.028308985,1.636
2023/7/15 6:00,6.032608418,31.85049883,4.014525248,1.576
2023/7/15 7:00,6.027364151,31.85049884,3.969483119,1.515
2023/7/15 8:00,6.02604955,31.85049885,3.955702951,2.06
2023/7/15 9:00,6.025800811,31.85049886,3.986160809,1.454
2023/7/15 10:00,6.026076401,31.85049887,4.005128324,1.454
2023/7/15 11:00,6.02447768,31.85049888,3.98410953,1.636
2023/7/15 12:00,6.021565302,31.85049889,3.948401059,1.636
2023/7/15 13:00,6.019136028,31.85049891,3.938831965,1.454
2023/7/15 14:00,6.018234303,31.85049892,3.98167851,1.394
2023/7/15 15:00,6.061740113,31.85049893,3.982164249,1.333
2023/7/15 16:00,6.091635179,31.85049894,3.982891405,1.515
2023/7/15 17:00,6.086751129,31.85049895,4.001026094,1.576
2023/7/15 18:00,6.085486854,31.85049896,3.994382496,1.576
2023/7/15 19:00,6.087245582,31.85049897,4.118089322,1.576
2023/7/15 20:00,6.077065693,31.85049898,4.132802303,1.515
2023/7/15 21:00,6.076464677,31.85049899,4.220444044,1.515
2023/7/15 22:00,6.078475268,31.850499,4.531253561,1.454
2023/7/15 23:00,6.078971482,31.85049901,4.46070843,1.394
2023/7/16 0:00,6.079643069,31.85049902,4.426217626,1.394
2023/7/16 1:00,6.080539211,31.85049903,4.38061489,1.394
2023/7/16 2:00,6.084635896,31.85049904,4.252042056,1.454
2023/7/16 3:00,6.086299319,31.85049905,4.179038088,1.515
2023/7/16 4:00,6.085736301,31.85049906,4.113596348,1.515
2023/7/16 5:00,6.084513929,31.85049907,4.100123797,1.515
2023/7/16 6:00,6.084919257,31.85049908,4.064206362,1.636
2023/7/16 7:00,6.083763268,31.85049909,4.0555428,1.515
2023/7/16 8:00,6.084091836,31.8504991,4.039496859,1.515
2023/7/16 9:00,6.08530655,31.85049911,4.039689905,1.212
2023/7/16 10:00,6.086428413,31.85049912,4.05552305,1.333
2023/7/16 11:00,6.088787715,31.85049913,4.057540668,1.454
2023/7/16 12:00,6.092038045,31.85049914,4.064918272,1.454
2023/7/16 13:00,6.093430376,31.85049915,3.88561336,1.454
2023/7/16 14:00,6.094460277,31.85049916,3.629202828,1.757
2023/7/16 15:00,6.056010942,31.85049917,3.587459582,1.757
2023/7/16 16:00,6.03493279,31.85049918,3.51047663,1.636
2023/7/16 17:00,6.050002073,31.85049919,3.488955087,1.636
2023/7/16 18:00,6.055123041,31.8504992,3.389506618,1.636
2023/7/16 19:00,6.056408706,31.85049921,3.460819485,1.636
2023/7/16 20:00,6.050193614,31.85049922,3.466088046,1.757
2023/7/16 21:00,6.049771178,31.85049923,3.588442397,1.576
2023/7/16 22:00,6.047591817,31.85049924,4.213421258,1.515
2023/7/16 23:00,6.047890241,31.85049925,4.200879371,1.636
2023/7/17 0:00,6.048825622,31.85049926,4.241565505,1.757
2023/7/17 1:00,6.048435631,31.85049927,4.168871961,1.818
2023/7/17 2:00,6.043951272,31.85049928,4.054809788,1.697
2023/7/17 3:00,6.043828622,31.85049929,4.003539057,1.818
2023/7/17 4:00,6.043584474,31.85049931,3.913930435,2
2023/7/17 5:00,6.04369346,31.85049932,3.905974385,2.06
2023/7/17 6:00,6.042907774,31.85049933,3.901198221,2
2023/7/17 7:00,6.000348669,31.85049934,3.863360471,2.363
2023/7/17 8:00,5.988436182,31.85049935,3.852251324,2
2023/7/17 9:00,5.988072942,31.85049936,3.854292326,2
2023/7/17 10:00,5.987924911,31.85049937,3.827610646,2
2023/7/17 11:00,5.988761621,31.85049938,3.901298662,2.06
2023/7/17 12:00,5.98796341,31.85049939,3.936654623,1.697
